Date,index,compound,BP
2006-09-18,12549.0,0.0,30.483028000000004
2006-09-19,12557.0,-0.5423,30.320261
2006-09-20,12570.0,-0.29600000000000004,30.227259000000004
2006-09-21,12584.0,0.1531,30.673696999999997
2006-09-22,12586.0,-0.802,30.320261
2006-09-23,12599.0,-0.7906,30.320261
2006-09-24,12606.0,-0.5423,30.320261
2006-09-25,12619.0,0.1779,30.255163
2006-09-26,12636.0,0.0,30.264459999999996
2006-09-27,12645.0,0.0,30.785294
2006-09-28,12657.0,-0.6705,30.599283000000003
2006-09-29,12657.0,-0.6705,30.496988
2006-09-30,12657.0,-0.6705,30.496988
2006-10-01,12658.0,0.0,30.496988
2006-10-02,12658.0,0.0,30.403972999999997
2006-10-03,12658.0,0.0,29.632006
2006-10-04,12660.0,-0.5106,30.250505
2006-10-05,12661.0,0.0,30.143539
2006-10-06,12661.0,0.0,30.083101
2006-10-07,12662.0,0.0,30.083101
2006-10-08,12662.0,0.0,30.083101
2006-10-09,12663.0,-0.1027,29.911039000000002
2006-10-10,12664.0,0.6249,30.008682
2006-10-11,12670.0,0.0,29.697117
2006-10-12,12679.0,-0.6486,30.259802
2006-10-13,12700.0,0.34,30.678340999999996
2006-10-14,12724.0,0.128,30.678340999999996
2006-10-15,12731.0,-0.1027,30.678340999999996
2006-10-16,12733.0,-0.5994,31.403791
2006-10-17,12757.0,-0.5267,31.510746
2006-10-18,12782.0,0.3612,30.948063
2006-10-19,12805.0,0.0,31.659567
2006-10-20,12817.0,0.0,31.529343
2006-10-21,12835.0,0.0,31.529343
2006-10-22,12841.0,0.0,31.529343
2006-10-23,12848.0,-0.0516,31.557266
2006-10-24,12852.0,0.5574,31.761865999999998
2006-10-25,12854.0,0.0,32.18972
2006-10-26,12855.0,-0.29600000000000004,31.831616999999998
2006-10-27,12855.0,-0.29600000000000004,31.650251
2006-10-28,12855.0,-0.29600000000000004,31.650251
2006-10-29,12857.0,0.0,31.650251
2006-10-30,12858.0,0.0,31.194529
2006-10-31,12858.0,0.0,31.203819
2006-11-01,12862.0,0.0,31.250332
2006-11-02,12863.0,0.0,31.273581
2006-11-03,12863.0,0.0,31.320076
2006-11-04,12863.0,0.0,31.320076
2006-11-05,12863.0,0.0,31.320076
2006-11-06,12864.0,0.7264,31.766515999999996
2006-11-07,12876.0,-0.1027,31.678171000000003
2006-11-08,12894.0,-0.4215,32.259838
2006-11-09,12915.0,0.1531,32.086281
2006-11-10,12931.0,-0.4404,32.105057
2006-11-11,12946.0,0.5719,32.105057
2006-11-12,12952.0,0.0,32.105057
2006-11-13,12957.0,0.0,31.490526000000003
2006-11-14,12975.0,-0.2023,31.725071000000003
2006-11-15,12991.0,0.0,31.729765000000004
2006-11-16,13015.0,0.0,31.251282
2006-11-17,13043.0,-0.3612,31.1387
2006-11-18,13053.0,0.4019,31.1387
2006-11-19,13057.0,0.0,31.1387
2006-11-20,13060.0,-0.4767,31.068341999999998
2006-11-21,13072.0,0.0,31.434231
2006-11-22,13081.0,0.4939,31.246601000000002
2006-11-23,13093.0,0.0,31.246601000000002
2006-11-24,13100.0,0.0,31.194994
2006-11-25,13107.0,0.4588,31.194994
2006-11-26,13110.0,0.3182,31.194994
2006-11-27,13117.0,0.2732,31.157466999999997
2006-11-28,13133.0,-0.4939,31.593722999999997
2006-11-29,13147.0,-0.0516,31.931477
2006-11-30,13156.0,0.0,31.936165000000003
2006-12-01,13167.0,0.0,31.86112
2006-12-02,13180.0,-0.7906,31.86112
2006-12-03,13186.0,-0.34,31.86112
2006-12-04,13188.0,0.0,31.692234000000003
2006-12-05,13202.0,0.431,32.189479999999996
2006-12-06,13216.0,-0.34,31.879875
2006-12-07,13230.0,0.0,31.978379999999998
2006-12-08,13238.0,0.0,32.13319
2006-12-09,13250.0,0.4019,32.13319
2006-12-10,13254.0,-0.1531,32.13319
2006-12-11,13265.0,0.0,32.039367999999996
2006-12-12,13280.0,0.0,32.015903
2006-12-13,13291.0,0.0,32.175404
2006-12-14,13300.0,0.5106,31.926790000000004
2006-12-15,13312.0,-0.6908,31.84235
2006-12-16,13327.0,-0.4939,31.84235
2006-12-17,13331.0,0.2584,31.84235
2006-12-18,13340.0,0.0,31.312277
2006-12-19,13361.0,-0.4019,31.84705
2006-12-20,13372.0,0.0,31.387320000000003
2006-12-21,13386.0,0.0,31.387320000000003
2006-12-22,13394.0,0.4939,31.209071999999995
2006-12-23,13404.0,-0.7717,31.209071999999995
2006-12-24,13414.0,0.0,31.209071999999995
2006-12-25,13416.0,0.0,31.209071999999995
2006-12-26,13422.0,0.0,31.27944
2006-12-27,13433.0,0.0,31.584341
2006-12-28,13440.0,0.3612,31.523369
2006-12-29,13450.0,-0.6486,31.476453999999997
2006-12-30,13459.0,-0.29600000000000004,31.476453999999997
2006-12-31,13465.0,-0.0516,31.476453999999997
2007-01-01,13470.0,0.0,31.476453999999997
2007-01-02,13476.0,-0.6908,31.476453999999997
2007-01-03,13487.0,0.0,30.951063
2007-01-04,13507.0,0.0,30.542952000000003
2007-01-05,13528.0,-0.6908,30.477273999999998
2007-01-06,13561.0,-0.3818,30.477273999999998
2007-01-07,13569.0,-0.4404,30.477273999999998
2007-01-08,13578.0,-0.2263,30.158291
2007-01-09,13593.0,-0.4404,29.290453000000003
2007-01-10,13609.0,-0.2782,28.835441999999997
2007-01-11,13626.0,0.0,28.891742999999998
2007-01-12,13640.0,0.2732,30.322470000000003
2007-01-13,13662.0,0.4019,30.322470000000003
2007-01-14,13671.0,0.0,30.322470000000003
2007-01-15,13674.0,0.0,30.322470000000003
2007-01-16,13693.0,0.0,29.684496000000003
2007-01-17,13715.0,-0.1027,29.829924
2007-01-18,13730.0,0.1779,29.8393
2007-01-19,13751.0,-0.128,30.266174
2007-01-20,13779.0,0.0,30.266174
2007-01-21,13797.0,-0.2263,30.266174
2007-01-22,13818.0,0.4019,29.980034000000003
2007-01-23,13840.0,0.0,30.594549
2007-01-24,13861.0,0.5267,30.519493
2007-01-25,13881.0,0.4767,29.858063
2007-01-26,13898.0,0.0,29.895599
2007-01-27,13918.0,0.0,29.895599
2007-01-28,13922.0,0.0,29.895599
2007-01-29,13926.0,0.0,29.473394
2007-01-30,13939.0,0.2057,29.834606
2007-01-31,13946.0,0.0,29.792398
2007-02-01,13961.0,0.0,29.90966
2007-02-02,13971.0,-0.2263,29.858063
2007-02-03,13995.0,-0.4588,29.858063
2007-02-04,14021.0,-0.2023,29.858063
2007-02-05,14036.0,0.0,29.923741999999997
2007-02-06,14055.0,-0.3182,29.670425
2007-02-07,14068.0,0.0,29.778326
2007-02-08,14084.0,-0.1531,29.787693
2007-02-09,14096.0,0.1779,29.506242999999998
2007-02-10,14105.0,-0.2023,29.506242999999998
2007-02-11,14112.0,0.0,29.506242999999998
2007-02-12,14122.0,0.0,29.168497
2007-02-13,14138.0,-0.1531,29.464024
2007-02-14,14150.0,-0.4404,29.473394
2007-02-15,14162.0,0.0,29.595367
2007-02-16,14175.0,-0.2732,29.393656
2007-02-17,14190.0,0.2263,29.393656
2007-02-18,14194.0,-0.6597,29.393656
2007-02-19,14200.0,0.0,29.393656
2007-02-20,14214.0,0.0,29.201324
2007-02-21,14230.0,0.0,29.13973
2007-02-22,14247.0,0.0,29.277138
2007-02-23,14259.0,0.4404,29.926273
2007-02-24,14271.0,-0.6705,29.926273
2007-02-25,14284.0,0.6124,29.926273
2007-02-26,14289.0,-0.1531,30.272158
2007-02-27,14294.0,0.0,29.315044
2007-02-28,14305.0,-0.3182,29.158689000000003
2007-03-01,14327.0,0.4404,28.93125
2007-03-02,14342.0,-0.6705,28.471642
2007-03-03,14358.0,0.2023,28.471642
2007-03-04,14366.0,0.0,28.471642
2007-03-05,14373.0,0.0,27.860434
2007-03-06,14383.0,0.0,28.20631
2007-03-07,14391.0,-0.34,28.751202000000003
2007-03-08,14399.0,0.0,28.774881
2007-03-09,14414.0,-0.25,28.99284
2007-03-10,14430.0,0.3182,28.99284
2007-03-11,14432.0,-0.6705,28.99284
2007-03-12,14437.0,0.0,28.88862
2007-03-13,14451.0,-0.2263,28.310554999999997
2007-03-14,14460.0,-0.4767,28.395846999999996
2007-03-15,14472.0,0.4767,28.301073
2007-03-16,14485.0,0.0,28.225265999999998
2007-03-17,14501.0,-0.5919,28.225265999999998
2007-03-18,14505.0,0.5106,28.225265999999998
2007-03-19,14506.0,0.1779,28.476395
2007-03-20,14515.0,0.0,28.561676000000002
2007-03-21,14528.0,0.0,29.13973
2007-03-22,14536.0,-0.6486,29.499836
2007-03-23,14546.0,0.2732,30.182137
2007-03-24,14556.0,0.0,30.182137
2007-03-25,14564.0,0.0516,30.182137
2007-03-26,14573.0,0.4019,30.509058000000003
2007-03-27,14578.0,0.0,30.442728000000002
2007-03-28,14587.0,0.0,30.655953999999998
2007-03-29,14599.0,0.2732,31.153456
2007-03-30,14607.0,0.0,30.679636
2007-03-31,14620.0,0.0,30.679636
2007-04-01,14628.0,0.0772,30.679636
2007-04-02,14639.0,-0.6705,30.817051
2007-04-03,14668.0,0.0,30.883366
2007-04-04,14689.0,0.4939,30.840740000000004
2007-04-05,14699.0,0.0,30.916553000000004
2007-04-06,14710.0,0.2023,30.916553000000004
2007-04-07,14720.0,-0.4588,30.916553000000004
2007-04-08,14729.0,0.0,30.916553000000004
2007-04-09,14734.0,0.0258,30.722278999999997
2007-04-10,14740.0,0.3182,31.186629999999997
2007-04-11,14748.0,-0.5106,31.271917
2007-04-12,14762.0,0.0,31.939983
2007-04-13,14773.0,-0.4019,32.413810999999995
2007-04-14,14787.0,0.0,32.413810999999995
2007-04-15,14794.0,0.0,32.413810999999995
2007-04-16,14800.0,0.0772,32.579636
2007-04-17,14809.0,-0.5719,32.698097
2007-04-18,14813.0,-0.7351,32.664928
2007-04-19,14829.0,0.0,32.527527
2007-04-20,14839.0,-0.0516,32.536995000000005
2007-04-21,14851.0,0.0,32.536995000000005
2007-04-22,14855.0,0.0,32.536995000000005
2007-04-23,14859.0,0.2732,32.570164
2007-04-24,14879.0,-0.4404,32.105827000000005
2007-04-25,14892.0,0.0,32.693348
2007-04-26,14898.0,0.0,32.229012
2007-04-27,14915.0,0.0,32.08688
2007-04-28,14932.0,0.4767,32.08688
2007-04-29,14937.0,0.3612,32.08688
2007-04-30,14941.0,0.0,31.897346000000002
2007-05-01,14955.0,0.5773,31.897346000000002
2007-05-02,14963.0,0.2023,32.200592
2007-05-03,14968.0,-0.6908,32.508575
2007-05-04,14977.0,-0.34,32.461193
2007-05-05,14985.0,0.5859,32.461193
2007-05-06,14990.0,-0.836,32.461193
2007-05-07,15005.0,0.29600000000000004,32.513302
2007-05-08,15015.0,0.4019,32.394847999999996
2007-05-09,15023.0,0.4019,32.332699
2007-05-10,15027.0,0.0,31.558083
2007-05-11,15034.0,-0.29600000000000004,31.844986
2007-05-12,15041.0,0.0,31.844986
2007-05-13,15046.0,-0.5423,31.844986
2007-05-14,15049.0,0.0,31.907145
2007-05-15,15061.0,0.0,31.610682
2007-05-16,15073.0,-0.4215,31.73978
2007-05-17,15090.0,0.0,32.356602
2007-05-18,15104.0,0.0,32.94474
2007-05-19,15122.0,0.7096,32.94474
2007-05-20,15128.0,0.6369,32.94474
2007-05-21,15134.0,0.0,33.202938
2007-05-22,15150.0,0.0772,32.60046
2007-05-23,15168.0,0.4019,32.581337
2007-05-24,15179.0,0.0,32.155762
2007-05-25,15190.0,0.4588,32.404408000000004
2007-05-26,15203.0,-0.4019,32.404408000000004
2007-05-27,15213.0,-0.6486,32.404408000000004
2007-05-28,15219.0,0.5719,32.404408000000004
2007-05-29,15231.0,-0.7269,32.155762
2007-05-30,15246.0,0.5106,32.289658
2007-05-31,15259.0,0.0,32.041019
2007-06-01,15268.0,0.0,32.327919
2007-06-02,15284.0,0.0,32.327919
2007-06-03,15294.0,0.0,32.327919
2007-06-04,15300.0,0.0,32.686527000000005
2007-06-05,15318.0,0.3612,32.256190999999994
2007-06-06,15336.0,-0.4215,31.902355
2007-06-07,15352.0,-0.4215,31.64415
2007-06-08,15363.0,-0.29600000000000004,32.021893
2007-06-09,15386.0,-0.6486,32.021893
2007-06-10,15406.0,0.4019,32.021893
2007-06-11,15428.0,-0.1027,32.127087
2007-06-12,15450.0,0.0772,32.012325
2007-06-13,15465.0,-0.4019,32.686527000000005
2007-06-14,15475.0,0.0,32.925602000000005
2007-06-15,15483.0,0.0,33.131199
2007-06-16,15483.0,0.0,33.131199
2007-06-17,15494.0,0.0,33.131199
2007-06-18,15504.0,-0.4215,33.121646999999996
2007-06-19,15514.0,-0.6249,33.332031
2007-06-20,15541.0,-0.4939,32.939957
2007-06-21,15552.0,-0.34,33.102524
2007-06-22,15556.0,0.128,33.355938
2007-06-23,15565.0,-0.6908,33.355938
2007-06-24,15566.0,-0.5994,33.355938
2007-06-25,15576.0,0.0,33.523296
2007-06-26,15591.0,0.0,33.661957
2007-06-27,15611.0,0.4019,33.924938
2007-06-28,15627.0,0.0,34.331371000000004
2007-06-29,15653.0,-0.6369,34.493946
2007-06-30,15682.0,-0.4939,34.493946
2007-07-01,15692.0,0.0,34.493946
2007-07-02,15705.0,0.2263,35.048598999999996
2007-07-03,15726.0,0.0,35.149021000000005
2007-07-04,15737.0,0.0,35.149021000000005
2007-07-05,15753.0,0.0,34.866913000000004
2007-07-06,15775.0,-0.3182,35.144226
2007-07-07,15791.0,0.0,35.144226
2007-07-08,15798.0,0.0,35.144226
2007-07-09,15803.0,0.0,35.421558000000005
2007-07-10,15815.0,-0.2732,35.201607
2007-07-11,15826.0,-0.0423,35.383312
2007-07-12,15844.0,0.0,35.75626
2007-07-13,15851.0,0.0,35.866240999999995
2007-07-14,15862.0,0.0,35.866240999999995
2007-07-15,15866.0,-0.0516,35.866240999999995
2007-07-16,15869.0,-0.4767,35.354622
2007-07-17,15879.0,0.0,35.349838
2007-07-18,15897.0,0.0,35.63673
2007-07-19,15912.0,0.34,35.569794
2007-07-20,15923.0,0.6369,35.321148
2007-07-21,15934.0,0.0,35.321148
2007-07-22,15944.0,0.0,35.321148
2007-07-23,15955.0,0.1027,35.584109999999995
2007-07-24,15967.0,0.0,34.570446000000004
2007-07-25,15974.0,0.0,34.709114
2007-07-26,15989.0,0.0,33.901039000000004
2007-07-27,15998.0,0.0,33.207718
2007-07-28,16006.0,-0.3182,33.207718
2007-07-29,16013.0,0.0,33.207718
2007-07-30,16020.0,-0.1531,33.42767
2007-07-31,16032.0,0.0,33.183803999999995
2007-08-01,16039.0,-0.4767,33.327248
2007-08-02,16046.0,0.0,32.982986
2007-08-03,16061.0,0.0,31.797161
2007-08-04,16070.0,-0.3818,31.797161
2007-08-05,16079.0,-0.5267,31.797161
2007-08-06,16085.0,0.0,32.294453000000004
2007-08-07,16095.0,-0.7579,32.523941
2007-08-08,16100.0,0.0,32.876381
2007-08-09,16107.0,-0.29600000000000004,31.688761
2007-08-10,16115.0,0.2023,31.490839
2007-08-11,16131.0,-0.6486,31.490839
2007-08-12,16141.0,-0.4767,31.490839
2007-08-13,16148.0,-0.5106,31.606696999999997
2007-08-14,16165.0,0.0567,31.19635
2007-08-15,16175.0,-0.8176,30.747379
2007-08-16,16188.0,-0.7369,30.414268
2007-08-17,16200.0,-0.1531,31.177027000000002
2007-08-18,16210.0,-0.5267,31.177027000000002
2007-08-19,16226.0,0.0,31.177027000000002
2007-08-20,16240.0,0.0,31.186699
2007-08-21,16253.0,-0.3612,30.921171
2007-08-22,16272.0,0.0,31.510139000000002
2007-08-23,16286.0,0.4404,31.80463
2007-08-24,16290.0,-0.1027,32.364647
2007-08-25,16307.0,0.0,32.364647
2007-08-26,16317.0,-0.7579,32.364647
2007-08-27,16330.0,-0.5267,32.205334
2007-08-28,16342.0,-0.1531,31.292902
2007-08-29,16350.0,0.5574,31.983261
2007-08-30,16361.0,-0.7096,32.060505
2007-08-31,16370.0,-0.7003,32.519123
2007-09-01,16375.0,0.4404,32.519123
2007-09-02,16379.0,0.0,32.519123
2007-09-03,16388.0,0.0,32.519123
2007-09-04,16397.0,0.0,32.890865000000005
2007-09-05,16410.0,-0.0516,32.837738
2007-09-06,16418.0,-0.3612,33.001896
2007-09-07,16430.0,0.0,32.929478
2007-09-08,16442.0,0.0,32.929478
2007-09-09,16446.0,0.0,32.929478
2007-09-10,16452.0,-0.4215,32.992241
2007-09-11,16459.0,0.0,33.397762
2007-09-12,16464.0,0.3818,33.51363
2007-09-13,16471.0,0.25,33.576382
2007-09-14,16485.0,0.0,33.214314
2007-09-15,16506.0,-0.6705,33.214314
2007-09-16,16516.0,0.0,33.214314
2007-09-17,16527.0,0.0,32.982586
2007-09-18,16543.0,0.2023,33.769493
2007-09-19,16555.0,0.0,34.049496000000005
2007-09-20,16568.0,0.0,34.300537
2007-09-21,16577.0,0.4588,34.474327
2007-09-22,16593.0,-0.29600000000000004,34.474327
2007-09-23,16598.0,0.4588,34.474327
2007-09-24,16602.0,0.0,34.392246
2007-09-25,16610.0,0.4588,33.470177
2007-09-26,16634.0,0.0,33.117752
2007-09-27,16657.0,0.4019,33.281902
2007-09-28,16676.0,0.0,33.479836
2007-09-29,16690.0,-0.6705,33.479836
2007-09-30,16704.0,0.0,33.479836
2007-10-01,16716.0,0.0,33.605354
2007-10-02,16734.0,0.0,33.185349
2007-10-03,16744.0,-0.25,32.644646
2007-10-04,16750.0,-0.4215,33.40741
2007-10-05,16759.0,0.0,33.895008000000004
2007-10-06,16773.0,0.0,33.895008000000004
2007-10-07,16777.0,-0.6486,33.895008000000004
2007-10-08,16785.0,0.0,33.629482
2007-10-09,16798.0,-0.4404,34.3633
2007-10-10,16804.0,0.3182,34.445377
2007-10-11,16820.0,0.0,34.672268
2007-10-12,16827.0,-0.0572,36.415046999999994
2007-10-13,16841.0,-0.6486,36.415046999999994
2007-10-14,16847.0,-0.6705,36.415046999999994
2007-10-15,16853.0,0.0,36.651610999999995
2007-10-16,16864.0,0.4019,36.839882
2007-10-17,16877.0,-0.5994,36.521267
2007-10-18,16881.0,0.0,36.695045
2007-10-19,16890.0,0.0,36.135040000000004
2007-10-20,16897.0,0.29600000000000004,36.135040000000004
2007-10-21,16903.0,0.0,36.135040000000004
2007-10-22,16905.0,-0.3818,35.666767
2007-10-23,16912.0,0.0,36.419888
2007-10-24,16921.0,0.0,36.482632
2007-10-25,16933.0,-0.8442,36.622643
2007-10-26,16948.0,-0.3818,37.549561
2007-10-27,16962.0,-0.6486,37.549561
2007-10-28,16975.0,0.0,37.549561
2007-10-29,16980.0,0.0,37.752311999999996
2007-10-30,16996.0,-0.6705,36.994358
2007-10-31,17009.0,-0.6486,37.650928
2007-11-01,17025.0,-0.5106,36.883324
2007-11-02,17025.0,-0.5106,37.844044
2007-11-03,17038.0,0.0,37.844044
2007-11-04,17048.0,0.0,37.844044
2007-11-05,17067.0,0.0,38.037144
2007-11-06,17083.0,0.0,38.476459999999996
2007-11-07,17096.0,0.0,37.795025
2007-11-08,17100.0,0.0,37.429977
2007-11-09,17114.0,0.2023,36.568459000000004
2007-11-10,17125.0,0.0,36.568459000000004
2007-11-11,17128.0,0.0,36.568459000000004
2007-11-12,17138.0,0.34,35.098507
2007-11-13,17150.0,0.4019,35.848091
2007-11-14,17160.0,0.0,35.755608
2007-11-15,17168.0,0.1027,34.723728
2007-11-16,17175.0,0.0,35.264
2007-11-17,17184.0,0.3818,35.264
2007-11-18,17191.0,0.0,35.264
2007-11-19,17209.0,0.0,34.222393
2007-11-20,17227.0,0.0,34.952488
2007-11-21,17241.0,0.0,34.611782
2007-11-22,17251.0,0.0,34.611782
2007-11-23,17262.0,0.0,34.709126
2007-11-24,17272.0,0.29600000000000004,34.709126
2007-11-25,17278.0,0.0,34.709126
2007-11-26,17287.0,0.0,34.314869
2007-11-27,17291.0,0.0,34.451153000000005
2007-11-28,17306.0,-0.29600000000000004,35.28347
2007-11-29,17321.0,0.4215,35.200728999999995
2007-11-30,17334.0,0.0,35.405163
2007-12-01,17344.0,-0.1531,35.405163
2007-12-02,17351.0,0.0,35.405163
2007-12-03,17353.0,0.2023,35.697205
2007-12-04,17363.0,0.25,35.215328
2007-12-05,17379.0,0.0,35.862686
2007-12-06,17390.0,-0.1027,36.364017
2007-12-07,17400.0,-0.7579,36.704758
2007-12-08,17413.0,-0.5719,36.704758
2007-12-09,17424.0,-0.25,36.704758
2007-12-10,17435.0,0.0,36.694996
2007-12-11,17446.0,-0.6486,36.261814
2007-12-12,17467.0,0.0,37.040585
2007-12-13,17483.0,0.34,36.563598999999996
2007-12-14,17496.0,-0.7506,36.106049
2007-12-15,17508.0,0.0,36.106049
2007-12-16,17512.0,0.1531,36.106049
2007-12-17,17524.0,0.0,35.663123999999996
2007-12-18,17531.0,0.0,35.731277
2007-12-19,17540.0,-0.802,35.302937
2007-12-20,17550.0,0.0,35.356483000000004
2007-12-21,17561.0,0.0,35.716671000000005
2007-12-22,17576.0,0.0,35.716671000000005
2007-12-23,17596.0,-0.5574,35.716671000000005
2007-12-24,17605.0,0.0,35.745876
2007-12-25,17634.0,-0.6705,35.745876
2007-12-26,17639.0,-0.4767,35.852951000000004
2007-12-27,17652.0,0.0,36.033046999999996
2007-12-28,17662.0,-0.6808,35.994106
2007-12-29,17672.0,0.0,35.994106
2007-12-30,17678.0,-0.34,35.994106
2007-12-31,17687.0,-0.5574,35.614445
2008-01-01,17703.0,0.2023,35.614445
2008-01-02,17711.0,-0.29600000000000004,35.70694
2008-01-03,17733.0,0.0,36.388371
2008-01-04,17757.0,0.4767,35.857811
2008-01-05,17792.0,0.0,35.857811
2008-01-06,17817.0,-0.5106,35.857811
2008-01-07,17837.0,0.25,36.500309
2008-01-08,17865.0,0.0,35.916233
2008-01-09,17882.0,0.0,34.942753
2008-01-10,17893.0,0.0,34.787003000000006
2008-01-11,17909.0,-0.4215,34.14452
2008-01-12,17930.0,-0.3818,34.14452
2008-01-13,17939.0,0.29600000000000004,34.14452
2008-01-14,17953.0,0.0,34.183464
2008-01-15,17969.0,0.0,32.786526
2008-01-16,17978.0,-0.5719,32.085621
2008-01-17,17991.0,0.0,31.370119
2008-01-18,18006.0,-0.6705,31.647562
2008-01-19,18023.0,-0.3612,31.647562
2008-01-20,18036.0,0.0,31.647562
2008-01-21,18051.0,0.7579,31.647562
2008-01-22,18073.0,0.0516,30.411248999999998
2008-01-23,18089.0,0.4404,29.875840999999998
2008-01-24,18110.0,0.29600000000000004,30.932059999999996
2008-01-25,18128.0,0.0,30.795765000000003
2008-01-26,18145.0,0.0,30.795765000000003
2008-01-27,18151.0,0.0,30.795765000000003
2008-01-28,18159.0,0.7351,30.902859000000003
2008-01-29,18175.0,-0.7906,30.980736
2008-01-30,18187.0,-0.4215,30.416119000000002
2008-01-31,18198.0,0.0,31.126751000000002
2008-02-01,18218.0,-0.3818,31.272771999999996
2008-02-02,18232.0,0.5859,31.272771999999996
2008-02-03,18239.0,0.0,31.272771999999996
2008-02-04,18257.0,-0.8591,31.350653
2008-02-05,18270.0,0.4019,30.897982
2008-02-06,18298.0,0.0,31.009943
2008-02-07,18318.0,0.0,30.683815000000003
2008-02-08,18338.0,-0.2263,31.297103999999997
2008-02-09,18353.0,-0.6207,31.297103999999997
2008-02-10,18367.0,-0.3818,31.297103999999997
2008-02-11,18371.0,-0.4939,31.540470000000003
2008-02-12,18386.0,0.0,31.910390999999997
2008-02-13,18405.0,0.0,32.494473
2008-02-14,18421.0,-0.4939,32.333866
2008-02-15,18431.0,0.3612,31.968796
2008-02-16,18442.0,-0.6151,31.968796
2008-02-17,18457.0,0.0,31.968796
2008-02-18,18467.0,0.34,31.968796
2008-02-19,18479.0,0.0,32.606429999999996
2008-02-20,18492.0,0.2023,32.548279
2008-02-21,18504.0,-0.2944,31.740234
2008-02-22,18512.0,0.25,32.297016
2008-02-23,18525.0,0.6369,32.297016
2008-02-24,18528.0,0.0,32.297016
2008-02-25,18532.0,0.0,32.907955
2008-02-26,18546.0,-0.7089,33.198662
2008-02-27,18555.0,-0.3182,32.74044
2008-02-28,18563.0,0.0,32.597565
2008-02-29,18576.0,0.0,31.961964000000002
2008-03-01,18583.0,0.0,31.961964000000002
2008-03-02,18589.0,0.0,31.961964000000002
2008-03-03,18591.0,0.0,31.843708000000003
2008-03-04,18605.0,0.29600000000000004,31.582581
2008-03-05,18613.0,0.0,32.39555
2008-03-06,18623.0,0.0,31.415053999999998
2008-03-07,18631.0,-0.3182,31.464334
2008-03-08,18640.0,0.0,31.464334
2008-03-09,18650.0,0.0,31.464334
2008-03-10,18654.0,-0.8126,31.784596999999998
2008-03-11,18663.0,0.0,32.410336
2008-03-12,18671.0,0.0,32.479301
2008-03-13,18681.0,0.0,32.277302
2008-03-14,18694.0,0.0,31.646631
2008-03-15,18702.0,0.4215,31.646631
2008-03-16,18708.0,0.0,31.646631
2008-03-17,18712.0,0.0,30.562683000000003
2008-03-18,18724.0,0.0,31.193344
2008-03-19,18733.0,0.34,29.59696
2008-03-20,18744.0,-0.3182,29.508287
2008-03-21,18747.0,-0.29600000000000004,29.508287
2008-03-22,18753.0,0.5859,29.508287
2008-03-23,18759.0,-0.5719,29.508287
2008-03-24,18766.0,0.0,29.892599
2008-03-25,18771.0,-0.2732,30.424721
2008-03-26,18783.0,0.0,30.528187
2008-03-27,18799.0,0.0,29.887653000000004
2008-03-28,18805.0,0.0,29.523069
2008-03-29,18813.0,-0.3818,29.523069
2008-03-30,18818.0,0.29600000000000004,29.523069
2008-03-31,18824.0,0.4019,29.882735999999998
2008-04-01,18834.0,0.0,30.247334999999996
2008-04-02,18847.0,-0.4939,30.725271000000003
2008-04-03,18868.0,-0.4019,30.794242999999998
2008-04-04,18888.0,0.0,31.030741
2008-04-05,18897.0,0.0,31.030741
2008-04-06,18910.0,-0.6486,31.030741
2008-04-07,18920.0,-0.7096,31.26725
2008-04-08,18929.0,-0.6486,31.459393
2008-04-09,18931.0,0.0,31.98167
2008-04-10,18941.0,-0.3182,31.996458
2008-04-11,18951.0,0.0,31.853575
2008-04-12,18961.0,-0.25,31.853575
2008-04-13,18965.0,-0.5267,31.853575
2008-04-14,18971.0,0.3612,32.326576
2008-04-15,18980.0,-0.0258,32.257587
2008-04-16,18986.0,0.0,33.154312
2008-04-17,18991.0,0.5719,33.2775
2008-04-18,18998.0,-0.25,33.602672999999996
2008-04-19,19002.0,0.4215,33.602672999999996
2008-04-20,19005.0,0.0,33.602672999999996
2008-04-21,19012.0,0.0,33.711086
2008-04-22,19019.0,0.1531,33.913094
2008-04-23,19027.0,-0.5106,34.07568
2008-04-24,19038.0,0.0,33.410534000000006
2008-04-25,19045.0,0.4019,34.085533
2008-04-26,19058.0,0.0,34.085533
2008-04-27,19064.0,0.0,34.085533
2008-04-28,19073.0,-0.128,33.986999999999995
2008-04-29,19081.0,0.0,35.56366
2008-04-30,19090.0,-0.2732,35.864208000000005
2008-05-01,19094.0,0.0,35.43063
2008-05-02,19101.0,0.4019,35.583366
2008-05-03,19105.0,0.0,35.583366
2008-05-04,19111.0,-0.6705,35.583366
2008-05-05,19117.0,0.0,35.706551
2008-05-06,19122.0,0.3182,35.888855
2008-05-07,19128.0,-0.9001,35.539028
2008-05-08,19136.0,0.0,35.819874
2008-05-09,19147.0,-0.2732,35.52425
2008-05-10,19156.0,0.3182,35.52425
2008-05-11,19162.0,-0.6486,35.52425
2008-05-12,19170.0,-0.6908,35.967686
2008-05-13,19179.0,0.25,35.691769
2008-05-14,19183.0,0.0,35.892075
2008-05-15,19188.0,-0.3182,36.504982
2008-05-16,19198.0,0.1027,37.262378999999996
2008-05-17,19209.0,0.0,37.262378999999996
2008-05-18,19214.0,-0.4939,37.262378999999996
2008-05-19,19222.0,0.0,37.277336
2008-05-20,19230.0,0.0,37.337134999999996
2008-05-21,19234.0,0.0,37.88026
